product_price,weight_kg,distance_km,origin_zone,destination_zone,customs_delay_days,tariff_rate,condition_score,fragile,valuable,resale_value_est,shipping_cost_inr,co2_kg,profit_after_return,e_profit,cvar_alpha_loss,e_profit_rel,cvar_rel,return_cost_ratio,resale_ratio,label
4180.1231606834035,10.039443088714313,1712.070482186468,F,F,1,0.015839164233140603,0.44169945177624803,0,0,880.0347926938648,5665.777235485725,8.594117084889358,-4951.952100048679,-5475.770783562962,5843.764382702445,-1.3099544135603254,1.3979885659031765,1.355409163245667,0.21052843633200247,-1
3531.2989998110206,12.513014396432403,14382.84022350668,F,F,2,0.013271415848092395,0.5918261941729736,0,0,1881.5945244444765,6655.205758572962,89.98634338916307,-4920.47657163893,-5807.679699669085,6549.204541445994,-1.6446298373431096,1.8546162592848916,1.8846338865468821,0.5328335336501302,-1
1630.5965427720012,13.208253554621473,1790.948606819705,B,C,8,0.16452132453042054,0.9000526345989808,0,0,1038.9558576974334,6799.549028487233,11.827651651085372,-6128.861073781374,-6340.650889029819,6775.029828269922,-3.888546751271018,4.154939404417248,4.1699763553576865,0.6371630445942298,-1
4178.073026836485,6.709575354521127,5558.068306030436,F,H,4,0.036504079398104516,0.7828408442563894,1,0,3514.736285605802,5256.404663079718,18.646139062443403,-1994.1850869766345,-2867.145988711632,4246.478408415347,-0.6862364468728664,1.0163724715052807,1.2580930561330361,0.8412338087510782,-1
4043.345351734329,9.478518770841633,9173.331372248054,B,E,4,0.08941179241607436,0.7390374812330593,0,0,2504.3333933344793,6064.4741977124,43.47479680150181,-4021.66355963369,-4773.083856261455,5798.828656718503,-1.1804788958267234,1.434166056142394,1.499865500015016,0.6193716280654298,-1
1998.6440572478548,12.76258107258523,12600.0527734006,A,D,0,0.18732664068120852,0.35705962505311784,0,0,583.6744689683633,7503.664725566762,80.40459751968876,-7394.389533760101,-7816.306945322846,8037.443077261467,-3.910804886431829,4.021447965241532,3.754377723414821,0.29203522600822013,-1
1512.8077092581962,8.623279654476114,2325.0257074952588,H,D,0,0.04179274001330973,0.766670009219965,0,0,1054.9501860656635,5874.10542032758,10.0246734397889,-4982.379613545075,-5303.4717372935875,5804.587291847227,-3.505714377866398,3.8369630563910206,3.882916106507642,0.69734585539821,-1
3444.2279694773797,19.24649045977215,2288.312916064792,B,C,6,0.15611674903584277,0.8309675434051684,0,0,1548.2296186323817,9395.990897702024,22.020996354007202,-8485.462952602773,-8883.495715755773,9455.87389087786,-2.5792415004119884,2.745426253626491,2.7280397758130257,0.449514269192613,-1
784.7871696856181,14.138297986054804,9499.996244993541,A,A,3,0.11688796331215293,0.9649893141401125,0,0,290.14828627247084,6455.319194421922,67.15688888906018,-6356.903082047512,-6461.724678174296,6662.258067155175,-8.233728745543624,8.4892545705405,8.22556668071917,0.3697158891992371,-1
1079.5501921280306,0.12534755039272086,4532.650159590714,C,H,2,0.08113915198833649,0.8586299170243819,0,0,857.4453346589909,1958.9411527159964,0.28407829714593563,-1289.0896051751197,-1472.910707401042,1826.0883888279432,-1.3643744571964842,1.691527084283429,1.8145901570861591,0.7942616664897977,-1
136.075121779927,0.5632616814968348,9738.631035866258,H,G,1,0.09184615006555277,0.3559599517165265,0,0,80.49259092217125,2082.202523043639,2.742698846369645,-2114.207908176655,-2226.7976189386854,2390.3385477762754,-16.3644727251471,17.566315697605233,15.301860441552021,0.5915305448144382,-1
3955.9294497604783,13.836974049020649,12344.631403357056,G,G,7,0.08206211421095591,0.9604702004864616,0,0,2155.298004527639,7354.789619608259,85.40617218648848,-5624.123549397348,-5931.584467758155,6702.645242924887,-1.4994161405273034,1.6943288114834087,1.8591811894050774,0.5448272098629405,-1
3357.7691973009573,8.311637441155503,1337.6835626156667,F,H,9,0.16546061033604467,0.8543481822072818,1,0,2648.32793820573,5993.3532229315315,5.559170391727329,-4000.603825478789,-4480.890865675102,5476.380899712619,-1.3344844753704133,1.6309581087689542,1.784921139829715,0.7887164907982684,-1
3555.310355269042,16.8054718893241,12698.513021551182,B,E,2,0.16279710743678794,0.3023369548122882,0,0,3052.749116523123,9654.681225768809,106.70225180994721,-7280.726351123544,-9461.225242365252,10357.019635915196,-2.6611531194016647,2.9131126683682855,2.715566367211902,0.8586449033904697,-1
3925.572252007643,3.5430066487766143,756.2632740457324,F,H,2,0.0746839514024531,0.7988795046450312,0,0,2540.5705608135004,3579.7830584372423,1.3397229040848004,-1432.3897449194992,-2031.4935292276216,2997.740705482042,-0.5175025190756994,0.763644256948504,0.9119136850955795,0.6471847663774841,-1
2348.687300137866,0.375155589640608,13502.627542274431,G,H,7,0.13944972572331515,0.5127792644014615,0,0,1858.9912436270213,2131.3169035454616,2.532793098659739,-699.8494597324991,-1698.4258338142727,2368.8328848864403,-0.723138339324514,1.008577380542481,0.9074502610119087,0.7915022334041233,-1
2886.8318601691794,7.822838767262874,14639.148495680469,C,B,5,0.10637341324669856,0.7235222426187021,0,0,1430.6192847601778,4353.820669923036,57.25984918586357,-3330.2835435983698,-3816.841013430183,4373.283174052336,-1.3221556357655349,1.514907478468817,1.5081656573056823,0.49556723566031935,-1
785.0052908255215,14.747675675718233,10078.336996419583,C,D,7,0.14964371625532324,0.49795094018059305,0,0,653.4752226143371,7631.50054055884,74.31602268689412,-7195.496426943724,-7651.940540918349,7964.304992177995,-9.747629258487509,10.145543075006069,9.721591216962956,0.8324469022713648,-1
661.1973603262699,19.437381894213615,14766.978513173774,G,A,7,0.010009280576675451,0.8110309326505929,1,0,465.1813080691274,12343.681498643897,143.5157003921027,-11985.118300470831,-12171.513350602101,12421.258023959566,-18.408290899098613,18.786006674059102,18.66867933736588,0.7035438070103339,-1
3375.174512773311,17.684712199086004,12365.479263503337,B,F,7,0.06720685598515877,0.43070899227193377,0,0,2826.6083238799642,10766.050343524723,109.33997098941124,-8266.276887049493,-9961.444755949464,11005.366934373078,-2.9513865781607693,3.2606808604187387,3.189775907225159,0.8374702739614488,-1
2408.3714101013493,9.733084777549061,856.609401980431,H,A,1,0.06716126599301304,0.8841734674709183,0,0,1938.1330397937468,6877.1817143049275,4.168725965360569,-5200.797947394965,-5476.39572987898,6192.582401974414,-2.2738999918822826,2.5712738392430166,2.855532035241824,0.8047484003774095,-1
2869.6569217578253,16.275063935607694,256.4019741965095,D,G,5,0.11936244968089378,0.35103090122395425,0,0,1288.0005087217917,9734.78132844777,2.0864792616321135,-8889.310099650726,-9835.259135259299,10272.830594839708,-3.4273292604032446,3.579811411235537,3.3923153860792086,0.44883431847066213,-1
3848.494401338525,1.4995761115655195,507.8176434495307,F,G,4,0.0415272684924088,0.3168652160934151,0,0,3152.49537889532,2444.8177279731735,0.3807556035742063,447.86019062622927,-1799.8676362880988,2719.1479657031086,-0.46768098081735443,0.706548504983501,0.6352660217260168,0.8191503092219301,-1
3210.119768002895,11.488219716939177,6888.223006806834,C,D,8,0.10633877093250965,0.39234866819831676,1,0,1866.936354719024,6409.934478283846,39.56670968073617,-4984.358314240403,-6244.107419673544,6855.010824224597,-1.9451322289941158,2.1354377156118667,1.9967898214189201,0.5815784112879057,-1
2812.5390632241797,18.493538418987956,9426.062644541433,F,F,6,0.19597190520195018,0.5691814873017031,0,0,2127.998907222623,9047.415367595182,87.1606258283071,-7570.5950990475085,-8583.673383514091,9428.521957828883,-3.0519303698751545,3.3523168019648453,3.216814118565022,0.7566113249937131,-1
2840.115087652526,7.9880644350657235,7325.78297596783,H,H,7,0.008701186269269679,0.7596777273159032,1,0,1978.498681105258,5405.225774026289,29.25941322466928,-3551.4394633248594,-4144.099241960672,4890.61658800608,-1.459130744376258,1.7219783132268696,1.9031713882038261,0.6966262352208303,-1
1589.3554805067997,19.206002530296,10221.52882205552,D,G,8,0.10068876371815222,0.636418724594688,0,0,1346.1664571132426,11170.94123984504,98.15735420994591,-10084.805021172697,-10686.712598156453,11245.32226966053,-6.723928491283,7.075397799663245,7.028598307210007,0.8469889043853103,-1
251.00738938290309,4.491633424909195,6854.1189848706035,B,D,6,0.027657669521943064,0.6329969280929941,0,0,173.90876111684565,3336.1513754582297,15.393094965374742,-3269.1848937645022,-3428.9574513624593,3630.813247105583,-13.66078289484818,14.464965577435263,13.291048457418304,0.6928431929609604,-1
2239.9152072385755,2.202112809714531,829.9442860337521,A,H,6,0.11648024908142061,0.9059058138021845,1,0,1577.8074369384221,3413.288813925864,0.9138154718121532,-2196.387258247853,-2436.96166965217,2993.8829263821517,-1.0879705007478913,1.3366054735942825,1.5238473326558881,0.7044049845456353,-1
1151.464896815693,10.54277048802585,3547.2672317951055,H,A,5,0.04817256667961223,0.6914877531114065,0,0,1033.834778774778,7371.089997695768,18.699012142255295,-6492.724238442077,-6905.388829958385,7351.440130350229,-5.99704676109087,6.384424006915187,6.401489110158785,0.8978430707126078,-1
2101.7903542507174,18.154212752426364,14890.838701749712,H,B,0,0.18050176437836155,0.6553249195286253,0,0,1698.830818174661,11619.44339640729,135.16572692681433,-10399.989445528305,-11037.815102066274,11721.14405343246,-5.25162515840036,5.576742718286485,5.528355086846704,0.808277959187937,-1
4281.675059014014,6.294456453020408,5318.78479794024,F,C,7,0.06359819564236927,0.5936013411288993,0,0,2691.8528453856666,4284.28366198,16.739429646810898,-1964.7376246745594,-3177.395379205718,4334.712564871397,-0.742091666324957,1.0123870926976877,1.0006092482334676,0.628691530366984,-1
1246.3034807401696,16.02319035603915,5006.532918621995,A,C,3,0.19166255787795544,0.9848897687966474,0,0,904.1243009299545,8470.66756377801,40.110314989428254,-7905.412975858915,-8070.779978718988,8394.00001092897,-6.475774242342497,6.735117201104053,6.796633159322759,0.7254447370980641,-1
385.6834342764235,3.4670255910175904,2461.32232548378,H,F,1,0.0008269499652297174,0.46996659467342267,0,0,146.05165599072845,3284.831771868092,4.266733745097596,-3239.099056779928,-3378.4773345445983,3538.2035428751788,-8.759715959496479,9.173854068980598,8.516911746626425,0.378682730474889,-1
1478.781070907783,14.936850880418696,14809.727087360603,D,G,3,0.16642294438701932,0.40889641353988776,1,0,863.5714663759926,9289.05693140516,110.60534254180142,-8771.588564953432,-9355.480496405497,9721.213541419886,-6.326481100182344,6.573801715931014,6.28156331870198,0.5839751964405859,-1
1538.6094130567496,11.184836133609876,3610.7979595704614,B,A,3,0.05233673383976356,0.6446575870366895,0,0,1364.9714714992072,5629.479537452246,20.193091744684253,-4445.033857287545,-5011.331827016813,5565.530321090289,-3.2570526245909406,3.6172470243980053,3.658810020061024,0.8871461853255034,-1
3343.390922161786,3.582837810348007,9773.03319535703,C,C,3,0.040324495125277096,0.7744349986471899,0,0,1070.678352897591,2573.135124139203,17.50759642705568,-1737.277322184221,-2063.8179402706487,2570.358969108092,-0.6172828688953356,0.7687880445180298,0.7696183856584299,0.3202372614582881,-1
2829.457546472264,14.38993626380841,822.3023806524911,H,G,2,0.17682912808280316,0.31516750412180333,0,0,2341.6829277813554,8027.672593437616,5.916439423583634,-6286.320176546258,-7983.6258995589815,8614.430041662039,-2.821610067807123,3.0445517913504,2.8371772545046414,0.8276084335320527,-1
3941.1012246214264,14.303746657782902,1183.7904849376566,G,E,9,0.06087479092399426,0.899894579652573,0,0,2839.4033045637893,8099.723462580135,8.466319596221103,-5600.233871075472,-5985.407890727287,7108.778994816839,-1.5187145799083688,1.8037544812109445,2.05519295266469,0.720459369788589,-1
3355.136347604199,10.35716105995446,10807.925120336275,E,C,8,0.11677568407030435,0.498181312551467,0,0,1350.5259270573324,5944.294087579052,55.969710597625244,-5085.566502662342,-5871.502145627771,6362.364523884112,-1.7500040348048544,1.8963058024235837,1.7716997080681065,0.40252490126718754,-1
2091.295621056345,4.586805989089225,9600.48881013152,F,D,0,0.1473559081239031,0.7517689253710154,0,0,1803.724112236327,3459.9307549810433,22.01778978624767,-2064.3714081410158,-2551.08583249675,3260.6210653302337,-1.219859022708687,1.5591392400483508,1.654443647346892,0.8624912203111861,-1
4088.69988486357,2.7326484556754314,10266.4034551857,G,E,4,0.08384034455179323,0.4213003902951152,0,0,2035.029056796427,2777.0182896106985,14.027235773577058,-1184.7872399301104,-2454.2980871424743,3128.922220375303,-0.6002636917002209,0.7652609163021774,0.6791934766088514,0.49772033020328443,-1
918.1673075477491,19.149375464349806,3618.3620257648263,F,E,3,0.020267594531631784,0.9103437034782305,0,0,486.97630063146295,9734.231449670417,34.64468649865801,-9365.864191740531,-9487.517773611746,9703.722840924647,-10.333103450340774,10.568578037091575,10.601805759855145,0.5303786103341932,-1
211.28915835591636,13.150669511357187,14776.356941329164,C,G,8,0.18446740851243043,0.5512243153972731,0,0,113.61532532055612,8578.348145905737,97.15949335863428,-8603.70878407387,-8764.686867621258,8969.621493505281,-41.481952674813314,42.451877622589436,40.60003936148735,0.5377243499127922,-1
541.2345178006447,16.203905523110343,8463.952399942034,A,H,4,0.12950017949920437,0.4308728084267691,0,0,182.21643238551712,11734.38236909731,68.5745425203819,-11722.255903918141,-11911.204216058539,12115.33438408533,-22.00747333052739,22.384629925890696,21.680772351292433,0.33666816581834075,-1
3639.5608179226065,13.969713528099806,14549.31294957659,A,G,6,0.17847948543391712,0.3138211919499553,0,0,2353.5747782276267,9802.433846297889,101.6248669681289,-8198.446010058535,-9824.718101694347,10573.042757948879,-2.6994240770242475,2.9050325813716653,2.693301290097121,0.6466645004632738,-1
2363.198428231798,16.60652593732655,2629.724184035627,B,A,0,0.1535453377859206,0.5161498040575405,0,0,1335.376718626644,7960.806153050416,21.835291435101265,-7088.287535341779,-7759.326424222607,8285.928245812362,-3.2834002983102533,3.5062346635073265,3.3686575185338468,0.565071769968045,-1
890.2317172646488,3.3335673130035763,6195.472745650942,G,D,7,0.15479634274279744,0.5654462810462186,0,0,790.4815307990707,3003.4479833717523,10.32651271675325,-2450.7710665988893,-2921.86756054641,3279.246250094702,-3.2821427319217777,3.6835873026076933,3.373782269407601,0.8879503116648402,-1
2555.1193980064813,9.989309468486182,5168.145681029234,A,D,4,0.1179764969842022,0.32458236034699206,1,0,1897.4842026445015,6324.761639558229,25.81310329301065,-4828.721472866916,-6177.994482199542,6723.685702691712,-2.417888763640419,2.631456560479158,2.475329193810999,0.7426205617337998,-1
846.3293032945253,13.375782932995637,11375.108915246763,B,F,8,0.0012387804222367073,0.6887521817367207,1,0,428.8934171722755,8725.407125157732,76.07549384476208,-8397.562124157143,-8641.455744997342,8876.965249812532,-10.210512280927237,10.488783993720846,10.309706979531656,0.5067689556567548,-1
3511.9698378809067,2.1574590079148375,11264.05725435535,H,H,1,0.17653166598869136,0.618293800450958,0,0,2889.015927623906,2852.983603165935,12.150870894538711,-683.9415619251799,-1909.533954861074,3071.1513950413323,-0.5437216271803949,0.8744811421542389,0.8123599389701484,0.8226198005638665,-1
2286.1657503127503,3.0841432916353253,7400.848141131609,D,D,3,0.16618484459399496,0.6451437225343744,0,0,1937.1483541526732,2543.65731665413,11.412638073441409,-1086.4350624332956,-1856.128321848729,2726.713615969451,-0.8118957785955845,1.1927016296156274,1.1126303140120766,0.8473350429152693,-1
1967.004007872764,12.716253625593835,438.9904624165774,B,C,8,0.1454017798767943,0.393431019221938,0,0,1181.6844179007965,6587.989059005349,2.791157029652958,-5792.31052487404,-6586.37917067215,7047.854034416826,-3.3484320033465793,3.5830399969742803,3.349250450246919,0.6007534367856936,-1
1577.409236824595,17.38724550465102,2793.0444958631783,G,H,2,0.17563187858428125,0.5681535739784883,0,0,1375.4929932155005,9446.515566999939,24.281675177493657,-8448.065921344138,-9150.544850958899,9739.068097031955,-5.8009961127014895,6.17409095222315,5.988627013504914,0.8719950163246399,-1
3188.3847062825535,13.242281960937792,943.9318732230249,H,F,2,0.0368416126635551,0.97748946337023,1,0,1798.4860151279518,7981.449702031384,6.2499060085677405,-6400.428921274697,-6662.7224445483125,7282.591256887852,-2.08968586238033,2.2841005486376433,2.503289419970035,0.5640743451014943,-1
